author_name,rating,published_at,text,author_image_url
Aurick Farel,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLq0jXIgCKi5IiHHlZqvMzq_8H8xrzWGm0mIkyJL4fXSudbLg=w36-h36-p-rp-mo-br100
Merza afril c.k,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVs2UeD2PW7JTIci8tWl4gkLkQYsXvF1y6U0M3hmV_QakZnFt6K=w36-h36-p-rp-mo-br100
Fitria Arisma Dahlia,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKJ_abPi8BJxrejIuhu_LEg2ub4xcXlMsbTXRCc2ABPHwi9tw=w36-h36-p-rp-mo-br100
Kinanti S,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXE_ZB1C1ctfTAhSTEo10nGoVHzjUzx_EEGNaSFcxWKVGwYt1I65A=w36-h36-p-rp-mo-br100
Sofiatus Zahro Alifia Rahmah,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVUOtj0bVxDN2z238ce668CltsfFzFCOqE48nJCLCD43r6SbPEw=w36-h36-p-rp-mo-br100
Leoprastiawan ezyy,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIz58FloWS-hGbL-22yrlrzLU7GRs9_IhokWZtD-Mo7Iup1LQ=w36-h36-p-rp-mo-br100
Ridho M.B,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjWLOpb2G5oe69OCmbMPhaWUL6075R9icQsjYF1KU-ISIozS1IPQ=w36-h36-p-rp-mo-br100
Nur Diana Kholida,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjWCIFoL4F_6yX_Wn__VWOoPdK4CBVY3OGYK3AjthBv9fVPNdTY=w36-h36-p-rp-mo-br100
Mila Channel,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKNIyrkdsZypKAxzUYg82d21jokdRizWgAytE-y0q9KuRv29Q=w36-h36-p-rp-mo-br100
Yunita Rahmawati,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVaG4eb3EcozPUY3utpc1PQDLXLIeAx6lzK2kCPnhZfkRVTmxPC=w36-h36-p-rp-mo-br100
Aidha,1.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUpthW8ocIpujIDXCMb9SncAyBFNZ7ZYi7tXqJndkJbx8lOkIszhA=w36-h36-p-rp-mo-br100
Siti nalindra Aswa rani,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIwsUGLTJpM8geWSNgxX3yD3mtxF_W_elO1mzJtovuxeN2gcQ=w36-h36-p-rp-mo-br100
Nia Zafarani,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKxM5Ik6vqzDww09_3HYOVS6err13U06hSaWZORw253NZ1uQQ=w36-h36-p-rp-mo-br100
LUNA EKA JULIYANTI,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjW97P-qbbEytCATTiQDI6ih2SnohKSK3wNfPk1Jr9r5drk8iO0=w36-h36-p-rp-mo-br100
Lina Mufidatul,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXWa3ftl6IRS7OB7fTfSqQqNqplh1r55BJdGQ1e36yqSTTtW9t5=w36-h36-p-rp-mo-br100
Siti Irma Damayanti,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUEluXNun5GVQSj5hAQfvmUPKPcDqxP2iFaApxX4r6ts9C7WDeQ=w36-h36-p-rp-mo-br100
Silfina Rohmatillah,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjX-qySXcpSxf9gj7q8XrxPm2McCmhTf5WZliyjqTrpp2m9rLf0j6w=w36-h36-p-rp-mo-br100
nayara meccha,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVZs4pVez-I-QbwVs2sX61Gv4Ak5h0qDatzrDkHof61kHoX8Uic=w36-h36-p-rp-mo-br100
Fernando Suseno,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjU0Qwyw64jTxRLE7NdGcRF5OGO1L9RxmdTlwtMbWwvEeDQqExoR=w36-h36-p-rp-mo-br100
M. Ainun,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKB-xScSsEgj8t4vX1BTjNBIcEMBaVrQ3e_mk81GP4ZTGautTU=w36-h36-p-rp-mo-br100
Renata Andini,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLO7L5Gsm1KzERYB2MsKS1vziGahf5ej6WS8GQyZ1T-Lz953g=w36-h36-p-rp-mo-br100
Diahayu Anggraini,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKjYLz7Tjc-SymMZGfiFqQZ4UQQOADmn0z5UTsRsKlcka67myk=w36-h36-p-rp-mo-br100
Erna Wati,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIqHS9VPajqp9gGCPz_WswRJDJ-z2jieoXgISH5bKebE6Jszw=w36-h36-p-rp-mo-br100
Izza Alfiatus,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKICg7saJpY4v5hXAk5FFYJPYKTr60pPZb73S3P5p1l_RGXHA=w36-h36-p-rp-mo-br100
Awaliya,4.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLCwzVLNIuWZHRQiuYPRl77yoxXvODG4v0gRGRPA8cMJpsV1g=w36-h36-p-rp-mo-br100
Bintang Charm S.,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjV_segAMJ9MoyuKm-FoL8KRsEeR_l3KNcuaUP-12BJ7u343NP05DA=w36-h36-p-rp-mo-br100
bayy zzz,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJZYJ55XiZdRCN9eGUueUrDvs-s44ckJVQXL25UGKTIeyvhpw=w36-h36-p-rp-mo-br100
x.7_04_arjuna rizky damian putra patty,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVNtIUo_V_ui_6SlGpnNRyMhDZrRkoz0thmxz8r8_7CAh7Fo9E=w36-h36-p-rp-mo-br100
Reghina Nur damara,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVnAdFib7sfQWiggZpeMEAKfekJus_0fVL80hOlBSxysH6ATcG1-Q=w36-h36-p-rp-mo-br100
NABILA AYU LESTARI,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjU1DnacFMRfBGiXlOUYw1xHBpFCdU2uoPr7nU8AWXPvpyB2DlY=w36-h36-p-rp-mo-br100
fanni yah,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUNJvWGMVgC3Hb4F7J5pkwBagHc0S6ZrZVKvVQmYtrJJQY7Nc4=w36-h36-p-rp-mo-br100
Aulia Istihana Aprianingrum,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKBvGWtbXfLyLZBrV0vU_QbsHv-6P4DCNHitpYixf6wN63n9g=w36-h36-p-rp-mo-br100
Riski Rahmatullah,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUbmweADWgovoQColsciQWAJBcpqn3GxquRPfDacGA3OWsCPJY=w36-h36-p-rp-mo-br100
Satrio Tri Fajar,5.0,sebulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXDup0zIC4cMwa3xro2dPaWUlaj7A5Iaqr5sUuyqyooWxNOepnc=w36-h36-p-rp-mo-br100
Afi Dwi Ramadhani,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJ9brWYuqDhADn0hvlH7YFPm8W1aT8Hhcsc_aJi9ypvwUn-rw=w36-h36-p-rp-mo-br100
Faidatul Hasanah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjU2avDz4UmfNl4Ehk4-psKE7jPBlDEF082QajV43nMOi89Ym3A=w36-h36-p-rp-mo-br100
Nazwa Agustina,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLy-2Siqgw8I9sU0Ni7TvqX60EkRL1bR-jBdx6kDHvPhyW7uA=w36-h36-p-rp-mo-br100
Ayoek Kurnia,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJkkG1PfXBGU1wJSrlM8FGUOk7Ro-6xAAdBqcnuqxqa9mvLxg=w36-h36-p-rp-mo-br100
afniii maulidaaa,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKngCLehJH0_p5R8GCSkzSO4YGITP1c6J0mjcAKxP2JqI1GAQ=w36-h36-p-rp-mo-br100
Rara Aprillia rahayu pramudita,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLTAl8GPsdxHZyeH1NjaBs3aVeP8qPft30uKHV7KzCSbQX8Aw=w36-h36-p-rp-mo-br100
Elsa Saa,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIbI6loypJVlyyKahMQAKnZ8zAOWrSbqz0BGExK37ye9LHdVQ=w36-h36-p-rp-mo-br100
Achmad Faliqul Isbah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUy_sM0REAkWqsMhY_JgcAamcbpZoG1A9TTFfCxujhFg02OcuxM=w36-h36-p-rp-mo-ba4-br100
Putri Lestari18,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjU2QSlTblrOPj9_SVMpyegZp86N1NTlrW8Ep5IMaj5zGFbEf9ud=w36-h36-p-rp-mo-br100
Khoirul,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLUNnvevq-2rdH_WEMympHYBYLijEQONyuTi37Wvv6In5m5pw=w36-h36-p-rp-mo-br100
Rechel Aurhelia,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXdrYttifffIb4NLn-RyUGEKNSN5itoq_GbErZ66umKnrnyL7UJ=w36-h36-p-rp-mo-br100
eva kurniasari,4.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVaiS5vk3JC9pnjEAN6jfYXxxSrUYu1e6l9yzAJ8NW5ktG1acg=w36-h36-p-rp-mo-br100
Husni Jillo,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLMtjMpUbiZwMpGfVtF_RQkc857ouj83uANQFkYT1puj4sM_A=w36-h36-p-rp-mo-br100
geddeng kolop,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJQDjYXDNldNbKTTlc1iQsciY0jkfAW9T9P3vYl0UJv2zNsVQ=w36-h36-p-rp-mo-br100
Selina Putri,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocI2CBmY8nJ-DQ03vf5chjlMRjWfCDpgmPptyvCZK0UaqCScsg=w36-h36-p-rp-mo-br100
Masa Depan,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXPgxWPWKCfTI5YXVj9WqplLSVyKZ0oPa_JqofcPZdngK0Iz-7A=w36-h36-p-rp-mo-br100
Rio Firman,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjV8zZRkfTgaQ3qRh22zblxKfNOI7s63c05YRuBny-pIzArZlMbe=w36-h36-p-rp-mo-ba3-br100
Rifai Hamzah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVKKyoIikqthu6ojJNntjzJTdZIMS906L0_URK11y0QEoNxTeqC=w36-h36-p-rp-mo-ba4-br100
Ahmad Irawan,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJKvs8FyT7pnBPckzl4cc2w6ii9OQG-an8QRELVz0MjEfneIA=w36-h36-p-rp-mo-br100
Andika Saputra,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLk9nKV2DDY5b8xGWk2BAV47jYdi6D-hGyKWxRhI8GutP6U4cU=w36-h36-p-rp-mo-br100
16. KEMAS MOHAMMAD FARHAN,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUlL6yQutPE47Bv_iGuHsb5ExzCEH06sVv0iHwcnvRQwRZrTJNs=w36-h36-p-rp-mo-br100
Abdul Wahid,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJojC3KlqHgWkSLn0QPHFaP8YKn8YWtMfEFjpniR6x-lAzKNA=w36-h36-p-rp-mo-br100
aisyah Indaah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLwydVxKsqg0pga7wSPrEn_j1D9AUcQwM-6UQ_F1QmwuBjelA=w36-h36-p-rp-mo-br100
Minik Fara,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJenYx0L9QbLPjScY7NOMP9321rwFKr3Vm7uIvZ2cDngvcd=w36-h36-p-rp-mo-br100
Syafia Zahra,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJ8lu3h2xBdYeHj2Gmgze-2QrasHJtU7GMgr6_MlTs_kUJ9Zg=w36-h36-p-rp-mo-br100
Yheni Irawan,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjURKxHFRIQQItUYMFuJRd8hSRyNQIzMkG1sEEJdYK_kEgUwrOU3=w36-h36-p-rp-mo-br100
Putri Ramadani,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVKCs08QrIUWA3x8j7ztxAeRtWvjkbiGsMMJf1fBs7r4qQvV2Lw=w36-h36-p-rp-mo-br100
Rena Cindy,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjV271OW85qyibIKlIcyXVE0tMjLndKGuTVlUlGhwjsR2-t4I-UD=w36-h36-p-rp-mo-br100
PUTRI YUNITASARI,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKtM7HpeXihVH_inrg0KoEyKXSHCp7L7KN59FS29qfR2tdPQQ=w36-h36-p-rp-mo-br100
Camelia Salsabilla,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJHCL1bOREdfK2rspogzrEAtHja0wqJHCPpUd_LQJ-GbnICpw=w36-h36-p-rp-mo-br100
Vitaa Dian,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjWLOaxx07zbwxyh-bIMnAzc-sBB-xuSVVY8Bil1QaxlyP0pneKd=w36-h36-p-rp-mo-br100
Puri Dian,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjV0PKCJG1HnnpFl9No5Ckm_uco8cP0O4xLK8duwyuYXb2fwsAM=w36-h36-p-rp-mo-br100
15. Najwa Widad Wardoyo,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXs9-tvgTUUaQjuOR7QerTygtie2LnAZzTVJToasOseC4lhrJ1PQQ=w36-h36-p-rp-mo-br100
Septiani Aja,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXglT2d1irZadEydsAqiBrs6NtYbciR_Eg55TksEGVwFZR0_4BK=w36-h36-p-rp-mo-br100
Wishnu Maulana,2.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJQepOfZJWlxbzrRrihiiarnIeIt0bsDyD-wtZt2A_gU96hBA=w36-h36-p-rp-mo-br100
Its Haevynd,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVt6kTwMgkmo0-_4XMSG2nx-XRQDB64gX_0BWwCls2eNdFSB3c=w36-h36-p-rp-mo-br100
Natasya Yasmin,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXbvuA-82cIok5TAwRn7Jrz2PCBAtj7yfI1iUexZj6rg_ykxeqP=w36-h36-p-rp-mo-br100
Maulidina Dwi andani,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLMEGXXxnIIUZj61Z1aPL0GQq4hGmZIqeusONocjIjV3hdLrA=w36-h36-p-rp-mo-br100
Sitisofi Yanti,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJ4ewrhm4WjNx2U-oJIL3SVDfE1MdGZEXzcZbvyRvksdUOxKw=w36-h36-p-rp-mo-br100
Merry syafiera fadjrin syah bhanie,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUnflER5Z5WY1IPZQ0AOL4hWF4dTRUAfubYqbdMEyU71Pp9dLQ=w36-h36-p-rp-mo-br100
Frisca Dewanti,4.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUcNz_UeKHcw5O0TChvNU6ywC9uaVzX7LJatepxkky4z9F1I3sv7g=w36-h36-p-rp-mo-br100
Vininda Febri Vininda,4.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKdJO_l8_SOqB3VCtLff-sgjqDenQL5Rgo7nPErjCGf2PYYUA=w36-h36-p-rp-mo-br100
azril,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJoPEkIrYL6Bb9M-5uIGpepOy6u1YVCrjeBmlwstUEsdK382g=w36-h36-p-rp-mo-br100
ama sya,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIa1pYQGYrIaZRB1d3QLixABneIA36EICS-3-hRze4stEnhkg=w36-h36-p-rp-mo-br100
Amanda Natasya,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXqlt0sU4Lxeg7uGF5WmzUud4iDIg5dE58mmOl6oitkH0QmVy-O=w36-h36-p-rp-mo-br100
Kholita Dwi,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKngMy8HrhztDxrOAHXKCCFyEj7mhrVKFleugIv3KqGFF5TAA=w36-h36-p-rp-mo-br100
Jimmi Istara Dika,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXIUiMDHN-44T9aBvJggZIZuWhpRLtb7okGxncx0f4IUBB9MtA=w36-h36-p-rp-mo-br100
Wildan Rizqy Firmansyah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJnaNPCRhZz0XwEdut_x4XDbqSRqhIo5x4vDAbOK6RJ6xXWO3Y=w36-h36-p-rp-mo-br100
Isti Kharimah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjWwBeODzPJtvLcTNjGB01cbz9aUYxeR5F_ow4fKPgb8bW4NcT3c=w36-h36-p-rp-mo-br100
Linda Fitriyani,5.0,Diedit 2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVPk_tJ9ioSs_e2GOtmhOCYe-G0iWSe0XVQ4r-GED_8YAa3cQ8J=w36-h36-p-rp-mo-br100
Fina Sahaja,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLNhwbyrC8YLeGYcBBpS4YY8t05I8Er8RA9mBWXSXgxYb-97A=w36-h36-p-rp-mo-br100
Anisa Fitriana,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjWnDuCkMjZQixv5XLKKVviaNgHpVYwLLEWQXQVzbSsem5Xuk88=w36-h36-p-rp-mo-br100
Hilda Miftahul,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJYRC4EYRnjUBK4_yYrGv1fR_wdPhO1bKDm0ejtiFmR57VK1g=w36-h36-p-rp-mo-br100
Adelia Adelia,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLb_7cEK-4i_M5Wvf07qNS4FHMrQZSS-assj4nkGlFVZmobpVA=w36-h36-p-rp-mo-br100
Anifatul Hasanah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJMRAdq9ldsBK7_1ZTVF2oyxQjGAxjG6aOCPGH1MLK7jY0iSa4=w36-h36-p-rp-mo-br100
Nayla Satriyaputri,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVBLR6rdp8I6tWWOpEecym8kFR4kWn98cFnIpgsNbdVNf9sI1w=w36-h36-p-rp-mo-br100
Yuyun Hartiningsih,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJgQA5KhcGN0q_A6bsusJy-ySvuMINygWh3fi9XI-yzgEW79Q=w36-h36-p-rp-mo-br100
Retno Agustin,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKEPep_BlijKuqDY8cKlRkZW5PH2YSzcMOv7POK-WzehQX7Gg=w36-h36-p-rp-mo-br100
geaaa annisaa,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJygpIN2piqhXppOVj8z3xzL5icKH3X9t9Mmu946t7xjNszSA=w36-h36-p-rp-mo-br100
Nahida Ay,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVef0rtw9tSFdv9NTVkPSL5Np5tJAjUytFrAw0zkAdwbHDyIyg=w36-h36-p-rp-mo-br100
Roviaudy,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIClpnneMFdZ6oq48jfDtoaVKQW_8AktZ0r2oWdFrtQuinyWQ=w36-h36-p-rp-mo-br100
Khalfani Reyhandi,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjX0Vcy-wtsJ-UhS9I2qSvytrRoqomZSCXy3_FjE6qNNoc-heJo=w36-h36-p-rp-mo-br100
DZDZA Tarti,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJXtoBV5nxN7Pu5DbX6nyjvsV_EZVrOqkr9TVhVAMOuEJCdiA=w36-h36-p-rp-mo-br100
Hanif Faisal,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXcQpXInferk1GArs3uXGjhIVsfI6KLpCicmq5pXd8Qt_SQyyx3=w36-h36-p-rp-mo-br100
Abdullah Zainu,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjV1GbANaFm7ABxbQkpALhUfvT1V26yZa7PC5DLc49dMF0KiPQY=w36-h36-p-rp-mo-br100
Rasyid Ardianto,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocKc3IIGKN0M3M_6kNKiw_08_YHbN8UNSALFJCzSgOX2KrsRmA=w36-h36-p-rp-mo-br100
Ris Dani,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLKN8jo7v07EWY15Gtbl5sp6pTLD_4BRqhcRKA_hYIyNQ1o0A=w36-h36-p-rp-mo-br100
fall dwi,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXhDStyHDZGILk3AjQI4CtR2POi5uUI2En1fa-aCVzyHCr4MEw=w36-h36-p-rp-mo-br100
15_Fellah Ainisifa,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjXril4tFnMymOZFAV_CkoChxREDXgI8BaNH1uwVzXPCwz6GfxHtOg=w36-h36-p-rp-mo-br100
23. Nevila Marta Mevia,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJTp3D_MJTrIZ2j4NY4-fBURTJt2UskPlhNbsFeuNgu8Ido6w=w36-h36-p-rp-mo-br100
zulfiah zahro,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVTHqS2gaF9mKLtmO0s2m1KcOMrwwBztgtEY0cCoJR0wq7jCpz3fg=w36-h36-p-rp-mo-br100
Mufti Insan,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjX9R_UMnhQk66laPdflqGgo5-49qSIuDtCNWubOpZI0695BF-ku=w36-h36-p-rp-mo-br100
Arrini Syahadah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjW7Ai2DQ_XLiivnSnC2-fKVeF6vuk5xA7UU0qi0woEKV7Y0t_Sf=w36-h36-p-rp-mo-br100
titik muslihatin,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIfdz0_xs_6FCuFy1XrXmBuTPm_FxnBwSUo3phofcVYpzycMQ=w36-h36-p-rp-mo-br100
Nabila Putri,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocL5AI8rQJzf8Ur2HlXlN2AkGkBIN8VQdYHZi7nfmBilumvdKA=w36-h36-p-rp-mo-br100
Widya Wardhani,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjWsPnTnkm9mBB4fbYv6tA_2yj4P2y_7DTAcFRswgNimwzwVEEk=w36-h36-p-rp-mo-br100
Azlan 122,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLu6c5_W-JeHqLOsX2u3T0t1BxbUaLA9VBzCT2pQoRiwNb6Lw=w36-h36-p-rp-mo-br100
Ulfatul Hasanah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLUDhGngfis6LbbpXaizxnCZK67JdECd3uzxP7YGUNe7tlOXA=w36-h36-p-rp-mo-br100
Radisty Reinata,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUWyibnnY6PpZL5S4aVGnb3-yG2J1CUq1S5Md551lXWXsamRAX8=w36-h36-p-rp-mo-br100
Nur Jannah,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIQM9hiTePdm2WTq3S2vySmNiF_MpDh0MFZyq5qs1L0XUmMfFA=w36-h36-p-rp-mo-br100
resti. ashelin,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjUOJua_W9XgRWF5hfO66iaZPxHnNxt5ITr7KX7M9SiUv1rmG7M=w36-h36-p-rp-mo-br100
Niken dwi sintyawati,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjU7jtc2WAMW6Eq1II9qoxZdk3-hxu_EsVMUltYKXHsaMDzk-KqK=w36-h36-p-rp-mo-br100
Ayu Rahmawati,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocIKeVJ0Mo1pUUIanq3O1JAw9djIG5Xl5WCuYkF1k6YrZAO3CzI=w36-h36-p-rp-mo-br100
Nur Laily Rahmawati,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjVJdKNS5OkhSo-bttmDTjsHW0NSLBj71Qq68ZCemGWUZriPPa-A=w36-h36-p-rp-mo-br100
imam hambali,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjW2cJHUVdTfytcwz4dpXS1k3AsUWvFcLx8rkjj3O3G189F9pygF4w=w36-h36-p-rp-mo-br100
hendrik purnama,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a-/ALV-UjWS7I2eixeQMmBCeQnun4aNEi5U5kUemiRTJ1-kw7_IVrAlfl8l=w36-h36-p-rp-mo-ba3-br100
SpeakandSpeed,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocI7eVluTTmgRJ7jNXnBymKmVSj_TnfHnNhHkyGNwhxOd5DW6g=w36-h36-p-rp-mo-br100
nisviati,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocLCF2KJkEsk5stZHR9bCNJbOrwc-tjWbhDtXJfiszVOFIV4zA=w36-h36-p-rp-mo-br100
Desvinta Celindya,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocL60BGqqLGn24F7uLRJnrKAsNfcKsvozec7nYgFJoTiLaIP_g=w36-h36-p-rp-mo-br100
amanda nana,5.0,2 bulan lalu,,https://lh3.googleusercontent.com/a/ACg8ocJryty6cQZY_PoOeLDKAUupQzPS5k4zrQghaqTSiGX1LqRhNw=w36-h36-p-rp-mo-br100
